index,position_u,turn_deg,response_deg,ramp,kind
1,0.0,1.8095192757305425,0.0,False,tyhja
2,300.0,1.8062037524128722,0.2693224197845421,False,tyhja
3,600.0,4.869694020622311,3.0634902682094385,True,ramppi
4,710.0,89.53903110558358,86.90387850236678,True,finish-jumissa
